id,SASS_01_RAW,SASS_02_RAW,SASS_03_RAW,SASS_04_RAW,SASS_05_RAW,SASS_06_RAW,SASS_07_RAW,SASS_08_RAW,SASS_09_RAW,SASS_10_RAW,SASS_11_RAW,SASS_12_RAW,SASS_13_RAW,SASS_14_RAW,SASS_15_RAW,SASS_16_RAW,SASS_17_RAW,SASS_18_RAW,SASS_19_RAW,SASS_20_RAW,SASS_21_RAW,SASS_22_RAW,SASS_01_DIR,SASS_02_DIR,SASS_03_DIR,SASS_04_DIR,SASS_05_DIR,SASS_06_DIR,SASS_07_DIR,SASS_08_DIR,SASS_09_DIR,SASS_10_DIR,SASS_11_DIR,SASS_12_DIR,SASS_13_DIR,SASS_14_DIR,SASS_15_DIR,SASS_16_DIR,SASS_17_DIR,SASS_18_DIR,SASS_19_DIR,SASS_20_DIR,SASS_21_DIR,SASS_22_DIR,SASS_RAW_NA,SASS_DIR_NA,SASS_DIRt
968459984,Si,Mucho,NA,Mucho gozo,Medianamente,Buena,Muy frecuente,Muy bueno,Pocas personas?,Moderadamente?,Buena,Gran valor,A menudo,Siempre,Para nada,Moderadamente,Mucho,Nunca,Nunca,No mucho,Nunca,Muchísimo,NA,3,NA,3,2,2,3,3,1,2,2,3,2,3,0,2,3,3,3,1,3,3,1,1,47
969199723,No,NA,Medianamente,Mucho gozo,Mucho,Buena,Muy frecuente,Muy bueno,Algunas personas?,Moderadamente?,Justa,Gran valor,A menudo,Siempre,Moderadamente,Moderadamente,Moderadamente,A veces,Nunca,Mucho,A veces,Muchísimo,NA,NA,2,3,3,2,3,3,2,2,1,3,2,3,2,2,2,2,3,3,2,3,1,1,48
96a68p4kqg,Si,Mucho,NA,Mucho gozo,Poco,Insatisfactoria,Muy frecuente,Bueno,Algunas personas?,Muy activamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Mucho,Mucho,Nunca,Nunca,Moderadamente,Siempre,Moderadamente,NA,3,NA,3,1,0,3,2,2,3,3,3,2,2,1,3,3,3,3,2,0,2,1,1,44
96beuwymn8,Si,Mucho,NA,Algo de gozo,Medianamente,Justa,Frecuentemente,Bueno,Pocas personas?,Moderadamente?,Justa,Algún valor,A menudo,Siempre,Levemente,Moderadamente,Moderadamente,A veces,A veces,Moderadamente,A veces,Moderadamente,NA,3,NA,2,2,1,2,2,1,2,1,2,2,3,1,2,2,2,2,2,2,2,1,1,38
96f2f0fpol,Si,Medianamente,NA,Mucho gozo,Medianamente,Buena,Raramente,Justo,Algunas personas?,Moderadamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Mucho,Levemente,A menudo,Nunca,No mucho,A veces,Moderadamente,NA,2,NA,3,2,2,1,1,2,2,3,3,2,2,1,3,1,1,3,1,2,2,1,1,39
971085234,Si,Medianamente,NA,Algo de gozo,Mucho,Justa,Raramente,Bueno,Algunas personas?,Pasivamente?,Justa,Algún valor,Raramente,Siempre,Moderadamente,Mucho,Mucho,A veces,A veces,Moderadamente,A veces,No mucho,NA,2,NA,2,3,1,1,2,2,0,1,2,1,3,2,3,3,2,2,2,2,1,1,1,37
971085541,Si,Mucho,NA,Mucho gozo,Mucho,Justa,Frecuentemente,Insatisfactorio,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Mucho,Mucho,A veces,A veces,Moderadamente,A veces,Moderadamente,NA,3,NA,3,3,1,2,0,2,2,2,3,2,2,2,3,3,2,2,2,2,2,1,1,43
971369288,No,NA,Mucho,Algo de gozo,Mucho,Muy buena,Muy frecuente,Muy bueno,Muchas personas?,Muy activamente?,Muy buena,Gran valor,Muy a menudo,Siempre,Completamente,Mucho,Mucho,Nunca,Nunca,Moderadamente,A veces,Muchísimo,NA,NA,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,1,1,57
971448209,Si,Medianamente,NA,Algo de gozo,Mucho,Buena,Frecuentemente,Bueno,Pocas personas?,Moderadamente?,Buena,Algún valor,A menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Mucho,A veces,A veces,Mucho,A veces,Moderadamente,NA,2,NA,2,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,3,2,2,1,1,42
972089420,No,NA,Medianamente,Algo de gozo,Medianamente,Justa,Muy frecuente,Bueno,Algunas personas?,Activamente?,Muy buena,Gran valor,A menudo,Siempre,Moderadamente,No mucho,Mucho,A veces,Nunca,Moderadamente,A veces,No mucho,NA,NA,2,2,2,1,3,2,2,2,3,3,2,3,2,1,3,2,3,2,2,1,1,1,43
972116430,No,NA,Poco,Algo de gozo,Medianamente,Insatisfactoria,Muy frecuente,Justo,Pocas personas?,Moderadamente?,Buena,Algún valor,Raramente,La mayor parte del tiempo,Levemente,Mucho,Moderadamente,Nunca,A veces,Moderadamente,A veces,Moderadamente,NA,NA,1,2,2,0,3,1,1,2,2,2,1,2,1,3,2,3,2,2,2,2,1,1,36
972461403,No,NA,Medianamente,Algo de gozo,Medianamente,Buena,Muy frecuente,Bueno,Pocas personas?,Moderadamente?,Buena,Gran valor,A menudo,Siempre,Moderadamente,Moderadamente,Mucho,A menudo,Nunca,No mucho,A veces,Muchísimo,NA,NA,2,2,2,2,3,2,1,2,2,3,2,3,2,2,3,1,3,1,2,3,1,1,43
972739967,No,NA,Medianamente,Algo de gozo,Medianamente,Buena,Raramente,Bueno,Algunas personas?,Moderadamente?,Buena,Poco valor,Raramente,Raramente,Levemente,Moderadamente,Levemente,A menudo,A menudo,Moderadamente,A menudo,Moderadamente,NA,NA,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,2,1,2,1,1,31
972797829,No,NA,Poco,Algo de gozo,Medianamente,Buena,Raramente,Bueno,Pocas personas?,Moderadamente?,Buena,Gran valor,Raramente,La mayor parte del tiempo,Levemente,Moderadamente,Levemente,A veces,A veces,Moderadamente,A veces,No mucho,NA,NA,1,2,2,2,1,2,1,2,2,3,1,2,1,2,1,2,2,2,2,1,1,1,34
972833496,No,NA,Medianamente,Algo de gozo,Medianamente,Buena,Raramente,Bueno,Pocas personas?,Pasivamente?,Buena,Gran valor,Raramente,Siempre,Levemente,Moderadamente,Levemente,A menudo,Nunca,Moderadamente,A veces,Moderadamente,NA,NA,2,2,2,2,1,2,1,0,2,3,1,3,1,2,1,1,3,2,2,2,1,1,35
972952734,No,NA,Mucho,Algo de gozo,Mucho,Buena,Frecuentemente,Muy bueno,Muchas personas?,Muy activamente?,Muy buena,Gran valor,Muy a menudo,Siempre,Moderadamente,Mucho,Mucho,A veces,A veces,Mucho,A veces,Moderadamente,NA,NA,3,2,3,2,2,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,1,1,52
973348154,No,NA,Medianamente,Algo de gozo,Medianamente,Justa,Muy frecuente,Muy bueno,Algunas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Moderadamente,Moderadamente,Mucho,A menudo,A veces,Mucho,Siempre,Moderadamente,NA,NA,2,2,2,1,3,3,2,2,2,3,2,3,2,2,3,1,2,3,0,2,1,1,42
973397482,No,NA,Poco,Poco de gozo,Mucho,Buena,Frecuentemente,Muy bueno,Algunas personas?,Moderadamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Mucho,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,NA,1,1,3,2,2,3,2,2,3,3,2,2,1,2,3,2,3,2,2,2,1,1,43
973487560,Si,Mucho,NA,Mucho gozo,Mucho,Muy buena,Raramente,Bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,Muy a menudo,La mayor parte del tiempo,Completamente,Mucho,Mucho,Nunca,Nunca,Moderadamente,A veces,Moderadamente,NA,3,NA,3,3,3,1,2,3,2,3,3,3,2,3,3,3,3,3,2,2,2,1,1,52
973658872,No,NA,Medianamente,Poco de gozo,Mucho,Buena,Frecuentemente,Bueno,Algunas personas?,Muy activamente?,Buena,Gran valor,A menudo,Siempre,Moderadamente,Moderadamente,Moderadamente,A veces,A veces,Mucho,A veces,Moderadamente,NA,NA,2,1,3,2,2,2,2,3,2,3,2,3,2,2,2,2,2,3,2,2,1,1,44
973877425,Si,Medianamente,NA,Algo de gozo,Mucho,Muy buena,Frecuentemente,Bueno,Algunas personas?,Activamente?,Muy buena,Gran valor,A menudo,Siempre,Moderadamente,Mucho,Mucho,Nunca,A veces,Moderadamente,Nunca,Moderadamente,NA,2,NA,2,3,3,2,2,2,2,3,3,2,3,2,3,3,3,2,2,3,2,1,1,49
973887671,Si,Mucho,NA,Mucho gozo,Mucho,Muy buena,Muy frecuente,Muy bueno,Muchas personas?,Muy activamente?,Muy buena,Gran valor,Muy a menudo,Siempre,Completamente,Mucho,Moderadamente,A veces,Nunca,Moderadamente,A veces,Muchísimo,NA,3,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,1,1,56
973968807,Si,Mucho,NA,Mucho gozo,Medianamente,Muy buena,Muy frecuente,Bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,A menudo,Siempre,Levemente,Moderadamente,Mucho,A veces,Nunca,Mucho,A veces,Moderadamente,NA,3,NA,3,2,3,3,2,3,2,3,3,2,3,1,2,3,2,3,3,2,2,1,1,50
974034193,No,NA,Mucho,Algo de gozo,Mucho,Justa,Nunca,Justo,Pocas personas?,Activamente?,Insatisfactoria,Algún valor,Raramente,La mayor parte del tiempo,Para nada,Mucho,Moderadamente,A menudo,A menudo,Mucho,A veces,No mucho,NA,NA,3,2,3,1,0,1,1,2,0,2,1,2,0,3,2,1,1,3,2,1,1,1,31
974119745,No,NA,Medianamente,Algo de gozo,Medianamente,Buena,Raramente,Bueno,Pocas personas?,Moderadamente?,Buena,Algún valor,Raramente,Raramente,Levemente,Moderadamente,Moderadamente,A menudo,A menudo,Moderadamente,A menudo,Moderadamente,NA,NA,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,1,2,1,2,1,1,32
974503771,Si,Medianamente,NA,Algo de gozo,Medianamente,Buena,Muy frecuente,Muy bueno,Algunas personas?,Activamente?,Buena,Algún valor,A menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Moderadamente,A veces,Nunca,No mucho,A veces,Muchísimo,NA,2,NA,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,1,2,3,1,1,43
974532806,Si,Medianamente,NA,Algo de gozo,Mucho,Justa,Frecuentemente,Bueno,Algunas personas?,Activamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Mucho,Mucho,A menudo,Nunca,Moderadamente,A menudo,Moderadamente,NA,2,NA,2,3,1,2,2,2,2,2,3,2,2,1,3,3,1,3,2,1,2,1,1,41
974567480,Si,Mucho,NA,Algo de gozo,Poco,Insatisfactoria,Raramente,Bueno,Pocas personas?,Pasivamente?,Justa,Algún valor,Raramente,Siempre,Levemente,Mucho,Mucho,A veces,A menudo,Mucho,A veces,Muchísimo,NA,3,NA,2,1,0,1,2,1,0,1,2,1,3,1,3,3,2,1,3,2,3,1,1,35
974831797,Si,Medianamente,NA,Algo de gozo,Mucho,Muy buena,Frecuentemente,Muy bueno,Algunas personas?,Activamente?,Buena,Algún valor,Raramente,La mayor parte del tiempo,Moderadamente,Moderadamente,Mucho,A veces,A veces,No mucho,Nunca,Moderadamente,NA,2,NA,2,3,3,2,3,2,2,2,2,1,2,2,2,3,2,2,1,3,2,1,1,43
974992656,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Frecuentemente,Bueno,Muchas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Moderadamente,Mucho,Moderadamente,A veces,A veces,Moderadamente,A veces,Moderadamente,NA,3,NA,3,3,2,2,2,3,2,2,3,2,3,2,3,2,2,2,2,2,2,1,1,47
975144277,No,NA,Mucho,Mucho gozo,Mucho,Buena,Frecuentemente,Muy bueno,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Levemente,A veces,Nunca,No mucho,A veces,No mucho,NA,NA,3,3,3,2,2,3,2,2,2,3,2,2,1,2,1,2,3,1,2,1,1,1,42
975195329,No,NA,Poco,Poco de gozo,Mucho,Justa,Muy frecuente,Bueno,Algunas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Para nada,No mucho,Mucho,Nunca,Nunca,Mucho,Siempre,No mucho,NA,NA,1,1,3,1,3,2,2,2,2,3,2,3,0,1,3,3,3,3,0,1,1,1,39
975256769,Si,Mucho,NA,Mucho gozo,Mucho,Muy buena,Frecuentemente,Bueno,Algunas personas?,Activamente?,Muy buena,Gran valor,Muy a menudo,Siempre,Moderadamente,Mucho,Mucho,A veces,A veces,Moderadamente,A menudo,Muchísimo,NA,3,NA,3,3,3,2,2,2,2,3,3,3,3,2,3,3,2,2,2,1,3,1,1,50
975484098,Si,Medianamente,NA,Algo de gozo,Mucho,Muy buena,Frecuentemente,Muy bueno,Algunas personas?,Pasivamente?,Buena,Algún valor,A menudo,Siempre,Levemente,Mucho,Mucho,Siempre,A veces,Moderadamente,A veces,Moderadamente,NA,2,NA,2,3,3,2,3,2,0,2,2,2,3,1,3,3,0,2,2,2,2,1,1,41
975493625,No,NA,Mucho,Algo de gozo,Mucho,Justa,Muy frecuente,Bueno,Algunas personas?,Pasivamente?,Buena,Algún valor,Raramente,Siempre,Para nada,Mucho,Mucho,Nunca,Nunca,Moderadamente,A veces,No mucho,NA,NA,3,2,3,1,3,2,2,0,2,2,1,3,0,3,3,3,3,2,2,1,1,1,41
975506696,No,NA,Medianamente,Algo de gozo,Medianamente,Justa,Raramente,Justo,Nadie?,Pasivamente?,Insatisfactoria,Poco valor,Nunca,Siempre,Para nada,Para nada,Mucho,Nunca,A menudo,No mucho,Nunca,Moderadamente,NA,NA,2,2,2,1,1,1,0,0,0,1,0,3,0,0,3,3,1,1,3,2,1,1,26
975654226,No,NA,Medianamente,Algo de gozo,Medianamente,Buena,Frecuentemente,Muy bueno,Pocas personas?,Pasivamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Para nada,Moderadamente,Levemente,A menudo,A veces,No mucho,A menudo,Moderadamente,NA,NA,2,2,2,2,2,3,1,0,3,3,2,2,0,2,1,1,2,1,1,2,1,1,34
976081379,Si,Mucho,NA,Mucho gozo,Mucho,Muy buena,Muy frecuente,Muy bueno,Algunas personas?,Activamente?,Muy buena,Gran valor,A menudo,Siempre,Levemente,Mucho,Moderadamente,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,3,NA,3,3,3,3,3,2,2,3,3,2,3,1,3,2,2,3,2,2,2,1,1,50
976144260,Si,Medianamente,NA,Poco de gozo,Medianamente,Insatisfactoria,Nunca,Justo,Pocas personas?,Pasivamente?,Buena,Algún valor,A menudo,La mayor parte del tiempo,Levemente,Mucho,Mucho,Siempre,A menudo,Moderadamente,Siempre,No mucho,NA,2,NA,1,2,0,0,1,1,0,2,2,2,2,1,3,3,0,1,2,0,1,1,1,26
976171014,No,NA,Poco,Poco de gozo,Mucho,Buena,Frecuentemente,Bueno,Algunas personas?,Moderadamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Mucho,Mucho,A veces,A veces,Mucho,A veces,Moderadamente,NA,NA,1,1,3,2,2,2,2,2,3,3,2,2,1,3,3,2,2,3,2,2,1,1,43
976182883,Si,Mucho,NA,Algo de gozo,Mucho,Muy buena,Muy frecuente,Muy bueno,Muchas personas?,Muy activamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Moderadamente,A veces,Nunca,Mucho,A veces,Muchísimo,NA,3,NA,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,3,1,1,52
976236863,Si,Mucho,NA,Mucho gozo,Mucho,Insatisfactoria,Frecuentemente,Bueno,Muchas personas?,Moderadamente?,Buena,Gran valor,Muy a menudo,La mayor parte del tiempo,Moderadamente,Mucho,Mucho,A veces,Nunca,Moderadamente,A veces,Muchísimo,NA,3,NA,3,3,0,2,2,3,2,2,3,3,2,2,3,3,2,3,2,2,3,1,1,48
976245978,Si,Medianamente,NA,Algo de gozo,Medianamente,Buena,Frecuentemente,Justo,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,No mucho,Moderadamente,A veces,Nunca,Moderadamente,Nunca,Moderadamente,NA,2,NA,2,2,2,2,1,2,2,2,3,2,2,1,1,2,2,3,2,3,2,1,1,40
976495225,No,NA,Poco,Algo de gozo,Mucho,Buena,Muy frecuente,Muy bueno,Algunas personas?,Moderadamente?,Justa,Gran valor,A menudo,Raramente,Levemente,Mucho,Mucho,A veces,A veces,Moderadamente,A veces,Muchísimo,NA,NA,1,2,3,2,3,3,2,2,1,3,2,1,1,3,3,2,2,2,2,3,1,1,43
976495720,Si,Medianamente,NA,Algo de gozo,Mucho,Insatisfactoria,Frecuentemente,Justo,Pocas personas?,Moderadamente?,Buena,Algún valor,A menudo,La mayor parte del tiempo,Para nada,Moderadamente,Levemente,A veces,Nunca,No mucho,A veces,No mucho,NA,2,NA,2,3,0,2,1,1,2,2,2,2,2,0,2,1,2,3,1,2,1,1,1,33
976605973,No,NA,Mucho,Algo de gozo,Medianamente,Buena,Frecuentemente,Bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Mucho,Mucho,A veces,A veces,Moderadamente,Nunca,Moderadamente,NA,NA,3,2,2,2,2,2,3,2,3,3,2,2,1,3,3,2,2,2,3,2,1,1,46
976676417,Si,Medianamente,NA,Mucho gozo,Medianamente,Justa,Frecuentemente,Bueno,Pocas personas?,Moderadamente?,Buena,Algún valor,Raramente,La mayor parte del tiempo,Para nada,Moderadamente,Moderadamente,A veces,A veces,No mucho,A veces,No mucho,NA,2,NA,3,2,1,2,2,1,2,2,2,1,2,0,2,2,2,2,1,2,1,1,1,34
976722475,Si,Mucho,NA,Mucho gozo,Medianamente,Buena,Frecuentemente,Bueno,Pocas personas?,Moderadamente?,Buena,Algún valor,A menudo,Siempre,Levemente,Mucho,Moderadamente,A veces,A veces,Moderadamente,Nunca,Moderadamente,NA,3,NA,3,2,2,2,2,1,2,2,2,2,3,1,3,2,2,2,2,3,2,1,1,43
976938530,No,NA,Medianamente,Mucho gozo,Medianamente,Justa,Nunca,Muy bueno,Nadie?,Pasivamente?,Insatisfactoria,Ningún valor,Nunca,Nunca,Para nada,Para nada,Mucho,Nunca,A veces,Para nada,A menudo,No mucho,NA,NA,2,3,2,1,0,3,0,0,0,0,0,0,0,0,3,3,2,0,1,1,1,1,21
977018121,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Frecuentemente,Bueno,Muchas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Moderadamente,Mucho,Mucho,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,3,NA,3,3,2,2,2,3,2,2,3,2,3,2,3,3,2,3,2,2,2,1,1,49
977025600,Si,Poco,NA,Poco de gozo,Poco,Buena,Raramente,Justo,Pocas personas?,Pasivamente?,Buena,Gran valor,Raramente,Raramente,Para nada,No mucho,Moderadamente,A veces,Nunca,No mucho,Siempre,Para nada,NA,1,NA,1,1,2,1,1,1,0,2,3,1,1,0,1,2,2,3,1,0,0,1,1,24
977087119,No,NA,Medianamente,Algo de gozo,Mucho,Buena,Muy frecuente,Muy bueno,Muchas personas?,Activamente?,Buena,Algún valor,A menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Moderadamente,A menudo,A veces,Mucho,Nunca,Moderadamente,NA,NA,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,1,2,3,3,2,1,1,45
977127298,Si,Mucho,NA,Mucho gozo,Medianamente,Buena,Muy frecuente,Muy bueno,Algunas personas?,Pasivamente?,Muy buena,Algún valor,A menudo,Siempre,Para nada,Moderadamente,Mucho,A veces,Nunca,Mucho,A veces,Moderadamente,NA,3,NA,3,2,2,3,3,2,0,3,2,2,3,0,2,3,2,3,3,2,2,1,1,45
977401283,No,NA,Medianamente,Algo de gozo,Medianamente,Muy buena,Muy frecuente,Muy bueno,Muchas personas?,Muy activamente?,Muy buena,Gran valor,Muy a menudo,Siempre,Para nada,Moderadamente,Moderadamente,A veces,Nunca,Moderadamente,Nunca,Moderadamente,NA,NA,2,2,2,3,3,3,3,3,3,3,3,3,0,2,2,2,3,2,3,2,1,1,49
977459453,Si,Mucho,NA,Algo de gozo,Mucho,Muy buena,Frecuentemente,Justo,Algunas personas?,Moderadamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Para nada,Moderadamente,Moderadamente,A menudo,A veces,Moderadamente,Nunca,Moderadamente,NA,3,NA,2,3,3,2,1,2,2,3,3,2,2,0,2,2,1,2,2,3,2,1,1,42
977646231,Si,Mucho,NA,Algo de gozo,Mucho,Buena,Muy frecuente,Muy bueno,Muchas personas?,Moderadamente?,Buena,Gran valor,Muy a menudo,Siempre,Moderadamente,Mucho,Mucho,Nunca,Nunca,Mucho,A veces,Moderadamente,NA,3,NA,2,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,1,1,53
977676965,No,NA,Medianamente,Poco de gozo,Mucho,Insatisfactoria,Raramente,Bueno,Muchas personas?,Pasivamente?,Buena,Gran valor,A menudo,Siempre,Levemente,No mucho,Moderadamente,Siempre,A menudo,Mucho,A menudo,Moderadamente,NA,NA,2,1,3,0,1,2,3,0,2,3,2,3,1,1,2,0,1,3,1,2,1,1,33
977696575,Si,Poco,NA,Algo de gozo,Mucho,Buena,Frecuentemente,Muy bueno,Muchas personas?,Moderadamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Moderadamente,A veces,Nunca,No mucho,A veces,Moderadamente,NA,1,NA,2,3,2,2,3,3,2,3,3,2,2,2,2,2,2,3,1,2,2,1,1,44
977958040,Si,Medianamente,NA,Algo de gozo,Mucho,Muy buena,Frecuentemente,Muy bueno,Algunas personas?,Moderadamente?,Muy buena,Gran valor,A menudo,Siempre,Para nada,Moderadamente,Moderadamente,A menudo,Nunca,Mucho,Nunca,Moderadamente,NA,2,NA,2,3,3,2,3,2,2,3,3,2,3,0,2,2,1,3,3,3,2,1,1,46
978009184,Si,Poco,NA,Algo de gozo,Mucho,Justa,Nunca,Insatisfactorio,Algunas personas?,Muy activamente?,Buena,Gran valor,A menudo,Raramente,Para nada,Mucho,Mucho,A menudo,A veces,Mucho,A veces,No mucho,NA,1,NA,2,3,1,0,0,2,3,2,3,2,1,0,3,3,1,2,3,2,1,1,1,35
978090680,Si,Mucho,NA,Mucho gozo,Medianamente,Buena,Muy frecuente,Bueno,Pocas personas?,Pasivamente?,Buena,Gran valor,A menudo,Siempre,Para nada,Mucho,Mucho,A menudo,A veces,Moderadamente,A veces,Moderadamente,NA,3,NA,3,2,2,3,2,1,0,2,3,2,3,0,3,3,1,2,2,2,2,1,1,41
978408990,No,NA,Medianamente,Algo de gozo,Medianamente,Buena,Frecuentemente,Muy bueno,Pocas personas?,Moderadamente?,Buena,Algún valor,Muy a menudo,Siempre,Levemente,Moderadamente,Moderadamente,A veces,A veces,Moderadamente,A menudo,Moderadamente,NA,NA,2,2,2,2,2,3,1,2,2,2,3,3,1,2,2,2,2,2,1,2,1,1,40
978649443,Si,Mucho,NA,Mucho gozo,Medianamente,Justa,Muy frecuente,Justo,Pocas personas?,Pasivamente?,Buena,Gran valor,Raramente,Siempre,Levemente,Mucho,Mucho,A menudo,A veces,Moderadamente,Nunca,Moderadamente,NA,3,NA,3,2,1,3,1,1,0,2,3,1,3,1,3,3,1,2,2,3,2,1,1,40
978716998,No,NA,Poco,Algo de gozo,Mucho,Buena,Raramente,Insatisfactorio,Algunas personas?,Moderadamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Para nada,Moderadamente,Mucho,A menudo,Nunca,Moderadamente,A veces,Moderadamente,NA,NA,1,2,3,2,1,0,2,2,3,3,2,2,0,2,3,1,3,2,2,2,1,1,38
978770166,Si,Mucho,NA,Algo de gozo,Mucho,Buena,Frecuentemente,Bueno,Algunas personas?,Moderadamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Moderadamente,Nunca,Nunca,Moderadamente,A veces,Moderadamente,NA,3,NA,2,3,2,2,2,2,2,3,3,2,2,2,2,2,3,3,2,2,2,1,1,46
978778707,No,NA,Medianamente,Poco de gozo,Medianamente,Insatisfactoria,Raramente,Justo,Algunas personas?,Pasivamente?,Justa,Gran valor,Raramente,Siempre,Levemente,Mucho,Mucho,Siempre,Siempre,Mucho,Nunca,No mucho,NA,NA,2,1,2,0,1,1,2,0,1,3,1,3,1,3,3,0,0,3,3,1,1,1,31
978796499,Si,Mucho,NA,Mucho gozo,Mucho,Justa,Muy frecuente,Bueno,Muchas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Mucho,Mucho,A veces,Nunca,Moderadamente,A veces,Muchísimo,NA,3,NA,3,3,1,3,2,3,2,2,3,2,2,1,3,3,2,3,2,2,3,1,1,48
979555498,No,NA,Poco,Mucho gozo,Medianamente,Buena,Muy frecuente,Insatisfactorio,Algunas personas?,Activamente?,Buena,Algún valor,Raramente,Siempre,Para nada,Moderadamente,Mucho,Nunca,A veces,Mucho,A veces,No mucho,NA,NA,1,3,2,2,3,0,2,2,2,2,1,3,0,2,3,3,2,3,2,1,1,1,39
979597551,Si,Mucho,NA,Algo de gozo,Mucho,Muy buena,Frecuentemente,Justo,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Mucho,A veces,A veces,No mucho,Nunca,Moderadamente,NA,3,NA,2,3,3,2,1,2,2,2,3,2,2,1,2,3,2,2,1,3,2,1,1,43
979657428,Si,Medianamente,NA,Algo de gozo,Mucho,Buena,Muy frecuente,Muy bueno,Pocas personas?,Moderadamente?,Buena,Algún valor,A menudo,Siempre,Levemente,No mucho,Levemente,A menudo,A veces,Mucho,A veces,Moderadamente,NA,2,NA,2,3,2,3,3,1,2,2,2,2,3,1,1,1,1,2,3,2,2,1,1,40
979661700,Si,Mucho,NA,Mucho gozo,Poco,Insatisfactoria,Muy frecuente,Bueno,Algunas personas?,Activamente?,Buena,Algún valor,Raramente,La mayor parte del tiempo,Levemente,Para nada,Moderadamente,A veces,Nunca,Moderadamente,Nunca,No mucho,NA,3,NA,3,1,0,3,2,2,2,2,2,1,2,1,0,2,2,3,2,3,1,1,1,37
979665723,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Frecuentemente,Bueno,Muchas personas?,Activamente?,Buena,Gran valor,Muy a menudo,Siempre,Para nada,Mucho,Mucho,A veces,A veces,Mucho,A menudo,Muchísimo,NA,3,NA,3,3,2,2,2,3,2,2,3,3,3,0,3,3,2,2,3,1,3,1,1,48
979666528,Si,Medianamente,NA,Algo de gozo,Mucho,Muy buena,Frecuentemente,Muy bueno,Algunas personas?,Activamente?,Buena,Gran valor,Muy a menudo,Siempre,Moderadamente,Moderadamente,Mucho,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,2,NA,2,3,3,2,3,2,2,2,3,3,3,2,2,3,2,3,2,2,2,1,1,48
979772716,Si,Mucho,NA,Mucho gozo,Mucho,Justa,Muy frecuente,Bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,Muy a menudo,Siempre,Completamente,Mucho,Mucho,Nunca,A veces,Moderadamente,A veces,Moderadamente,NA,3,NA,3,3,1,3,2,3,2,3,3,3,3,3,3,3,3,2,2,2,2,1,1,52
