id,PSS_01_RAW,PSS_02_RAW,PSS_03_RAW,PSS_04_RAW,PSS_05_RAW,PSS_06_RAW,PSS_07_RAW,PSS_08_RAW,PSS_09_RAW,PSS_10_RAW,PSS_11_RAW,PSS_12_RAW,PSS_13_RAW,PSS_14_RAW,PSS_01_DIR,PSS_02_DIR,PSS_03_DIR,PSS_04_DIR,PSS_05_DIR,PSS_06_DIR,PSS_07_DIR,PSS_08_DIR,PSS_09_DIR,PSS_10_DIR,PSS_11_DIR,PSS_12_DIR,PSS_13_DIR,PSS_14_DIR,PSS_RAW_NA,PSS_DIR_NA,PSS_DIRt
elg88j2y6c,Muy a menudo,Muy a menudo,A menudo,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,Casi nunca,Muy a menudo,A menudo,Muy a menudo,De vez en cuando,4,4,3,2,1,2,2,3,2,3,4,3,0,2,0,0,35
eoy5mk1v9g,De vez en cuando,Casi nunca,A menudo,A menudo,A menudo,A menudo,A menudo,A menudo,A menudo,De vez en cuando,Casi nunca,De vez en cuando,A menudo,Casi nunca,2,1,3,1,1,1,1,3,1,2,1,2,1,1,0,0,21
epe9h57e37,A menudo,A menudo,A menudo,De vez en cuando,Casi nunca,Casi nunca,A menudo,A menudo,De vez en cuando,De vez en cuando,Muy a menudo,Muy a menudo,De vez en cuando,A menudo,3,3,3,2,3,3,1,3,2,2,4,4,2,3,0,0,38
epj9byy11m,De vez en cuando,Muy a menudo,A menudo,De vez en cuando,Muy a menudo,A menudo,A menudo,Casi nunca,De vez en cuando,A menudo,De vez en cuando,A menudo,A menudo,A menudo,2,4,3,2,0,1,1,1,2,1,2,3,1,3,0,0,26
er0fmd1z87,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,Muy a menudo,Muy a menudo,Muy a menudo,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,2,2,2,2,0,0,0,2,2,2,2,3,2,2,0,0,23
er60kdpzvh,Nunca,Nunca,De vez en cuando,Muy a menudo,Muy a menudo,Muy a menudo,Muy a menudo,Nunca,Muy a menudo,Nunca,Casi nunca,A menudo,Muy a menudo,Nunca,0,0,2,0,0,0,0,0,0,4,1,3,0,0,0,0,10
esbk3akxrz,De vez en cuando,A menudo,Muy a menudo,De vez en cuando,De vez en cuando,A menudo,A menudo,Casi nunca,A menudo,Casi nunca,A menudo,Muy a menudo,De vez en cuando,Casi nunca,2,3,4,2,2,1,1,1,1,3,3,4,2,1,0,0,30
evcd8au9dx,Nunca,Nunca,De vez en cuando,A menudo,A menudo,Muy a menudo,Muy a menudo,Casi nunca,Muy a menudo,A menudo,Casi nunca,Muy a menudo,Muy a menudo,Casi nunca,0,0,2,1,1,0,0,1,0,1,1,4,0,1,0,0,12
evkf6wk7j5,De vez en cuando,Casi nunca,De vez en cuando,A menudo,A menudo,A menudo,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,Casi nunca,De vez en cuando,De vez en cuando,Casi nunca,2,1,2,1,1,1,2,2,1,2,1,2,2,1,0,0,21
exve2v5wr4,Muy a menudo,De vez en cuando,Muy a menudo,Muy a menudo,A menudo,A menudo,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,Muy a menudo,Muy a menudo,A menudo,A menudo,4,2,4,0,1,1,2,2,1,2,4,4,1,3,0,0,31
eyj2f1mq0e,Casi nunca,Casi nunca,Nunca,A menudo,Muy a menudo,A menudo,A menudo,Casi nunca,A menudo,De vez en cuando,Casi nunca,Casi nunca,De vez en cuando,Nunca,1,1,0,1,0,1,1,1,1,2,1,1,2,0,0,0,13
ezuh0cps1f,De vez en cuando,A menudo,Muy a menudo,De vez en cuando,A menudo,A menudo,De vez en cuando,De vez en cuando,Muy a menudo,Casi nunca,Muy a menudo,Muy a menudo,De vez en cuando,A menudo,2,3,4,2,1,1,2,2,0,3,4,4,2,3,0,0,33
f16uycggmv,A menudo,A menudo,A menudo,A menudo,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,3,3,3,1,2,1,2,2,2,2,2,2,2,2,0,0,29
f4b5u91mw4,Nunca,Casi nunca,De vez en cuando,A menudo,A menudo,A menudo,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,A menudo,A menudo,Nunca,0,1,2,1,1,1,2,2,1,2,2,3,1,0,0,0,19
f5gym35phu,Casi nunca,Nunca,De vez en cuando,A menudo,A menudo,Muy a menudo,Muy a menudo,Nunca,Muy a menudo,A menudo,De vez en cuando,A menudo,Muy a menudo,Nunca,1,0,2,1,1,0,0,0,0,1,2,3,0,0,0,0,11
f70b74o5qq,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,Casi nunca,De vez en cuando,De vez en cuando,De vez en cuando,Casi nunca,A menudo,A menudo,De vez en cuando,A menudo,2,2,3,2,2,3,2,2,2,3,3,3,2,3,0,0,34
f86g2rzrny,Casi nunca,Nunca,A menudo,Muy a menudo,A menudo,Muy a menudo,Muy a menudo,Casi nunca,Muy a menudo,Muy a menudo,Casi nunca,A menudo,A menudo,Nunca,1,0,3,0,1,0,0,1,0,0,1,3,1,0,0,0,11
fnah07zxbq,A menudo,A menudo,Muy a menudo,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,Casi nunca,De vez en cuando,A menudo,3,3,4,2,2,2,2,2,2,2,2,1,2,3,0,0,32
fpvynjpsqe,De vez en cuando,Casi nunca,Casi nunca,A menudo,A menudo,A menudo,A menudo,Casi nunca,A menudo,De vez en cuando,Casi nunca,Casi nunca,A menudo,Casi nunca,2,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,16
fq2ols8cwv,De vez en cuando,De vez en cuando,A menudo,A menudo,A menudo,A menudo,A menudo,Casi nunca,A menudo,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,2,2,3,1,1,1,1,1,1,2,2,3,2,2,0,0,24
fwwkhzkstn,De vez en cuando,Casi nunca,A menudo,A menudo,A menudo,A menudo,A menudo,Casi nunca,A menudo,A menudo,De vez en cuando,A menudo,A menudo,Casi nunca,2,1,3,1,1,1,1,1,1,1,2,3,1,1,0,0,20
g0wo5ajk5b,Muy a menudo,Muy a menudo,Muy a menudo,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,Nunca,A menudo,Muy a menudo,De vez en cuando,A menudo,4,4,4,2,2,2,2,3,2,4,3,4,2,3,0,0,41
g3njbgdykw,Casi nunca,Casi nunca,De vez en cuando,A menudo,A menudo,A menudo,A menudo,A menudo,A menudo,De vez en cuando,Casi nunca,A menudo,De vez en cuando,Casi nunca,1,1,2,1,1,1,1,3,1,2,1,3,2,1,0,0,21
g3zkwp7n73,De vez en cuando,Casi nunca,De vez en cuando,A menudo,A menudo,A menudo,A menudo,Casi nunca,A menudo,De vez en cuando,De vez en cuando,A menudo,A menudo,Casi nunca,2,1,2,1,1,1,1,1,1,2,2,3,1,1,0,0,20
g45o6flj2s,A menudo,De vez en cuando,A menudo,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,Casi nunca,De vez en cuando,A menudo,Casi nunca,De vez en cuando,3,2,3,2,1,2,2,3,2,3,2,3,3,2,0,0,33
g4xnor0yas,De vez en cuando,De vez en cuando,Muy a menudo,De vez en cuando,De vez en cuando,Casi nunca,De vez en cuando,Muy a menudo,Casi nunca,De vez en cuando,A menudo,Muy a menudo,De vez en cuando,A menudo,2,2,4,2,2,3,2,4,3,2,3,4,2,3,0,0,38
g6spcaf8wv,Casi nunca,Nunca,A menudo,A menudo,Muy a menudo,Muy a menudo,Muy a menudo,Nunca,Muy a menudo,De vez en cuando,Casi nunca,Muy a menudo,Casi nunca,Casi nunca,1,0,3,1,0,0,0,0,0,2,1,4,3,1,0,0,16
g6vjnw73tw,A menudo,A menudo,Muy a menudo,A menudo,De vez en cuando,De vez en cuando,Muy a menudo,De vez en cuando,A menudo,Nunca,De vez en cuando,A menudo,Nunca,De vez en cuando,3,3,4,1,2,2,0,2,1,4,2,3,4,2,0,0,33
g7euw58mwh,De vez en cuando,A menudo,Muy a menudo,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,Muy a menudo,De vez en cuando,De vez en cuando,A menudo,Casi nunca,Casi nunca,A menudo,2,3,4,2,2,2,1,4,2,2,3,1,3,3,0,0,34
g7qgwwfohy,Muy a menudo,A menudo,Muy a menudo,A menudo,De vez en cuando,A menudo,De vez en cuando,A menudo,A menudo,De vez en cuando,Muy a menudo,Muy a menudo,Casi nunca,De vez en cuando,4,3,4,1,2,1,2,3,1,2,4,4,3,2,0,0,36
g97h909eep,De vez en cuando,Casi nunca,De vez en cuando,A menudo,A menudo,A menudo,A menudo,Casi nunca,Muy a menudo,A menudo,Casi nunca,A menudo,De vez en cuando,Casi nunca,2,1,2,1,1,1,1,1,0,1,1,3,2,1,0,0,18
gdmlxo21sk,Casi nunca,Casi nunca,Casi nunca,Muy a menudo,Muy a menudo,Muy a menudo,Muy a menudo,Casi nunca,Muy a menudo,Muy a menudo,Casi nunca,Muy a menudo,A menudo,Casi nunca,1,1,1,0,0,0,0,1,0,0,1,4,1,1,0,0,11
ggp4ezx3g0,Casi nunca,Casi nunca,De vez en cuando,A menudo,A menudo,A menudo,Muy a menudo,De vez en cuando,A menudo,De vez en cuando,Casi nunca,A menudo,A menudo,Casi nunca,1,1,2,1,1,1,0,2,1,2,1,3,1,1,0,0,18
gh6jxgnaq3,De vez en cuando,De vez en cuando,A menudo,A menudo,A menudo,A menudo,A menudo,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,2,2,3,1,1,1,1,2,1,2,2,2,2,2,0,0,24
gh8km2pc07,De vez en cuando,A menudo,Muy a menudo,A menudo,De vez en cuando,Muy a menudo,A menudo,A menudo,De vez en cuando,Casi nunca,A menudo,De vez en cuando,Casi nunca,A menudo,2,3,4,1,2,0,1,3,2,3,3,2,3,3,0,0,32
gjj972bkls,Casi nunca,Casi nunca,A menudo,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,Casi nunca,De vez en cuando,Muy a menudo,De vez en cuando,Casi nunca,1,1,3,1,2,2,2,2,1,3,2,4,2,1,0,0,27
glzbfqbqtn,De vez en cuando,Casi nunca,Casi nunca,A menudo,A menudo,A menudo,Muy a menudo,Casi nunca,A menudo,A menudo,Casi nunca,De vez en cuando,De vez en cuando,Casi nunca,2,1,1,1,1,1,0,1,1,1,1,2,2,1,0,0,16
go1w3x3ckw,Casi nunca,Nunca,Nunca,Muy a menudo,Muy a menudo,Muy a menudo,Muy a menudo,Casi nunca,Muy a menudo,Muy a menudo,Nunca,De vez en cuando,A menudo,Nunca,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,5
gon98vvtlj,De vez en cuando,Casi nunca,De vez en cuando,A menudo,A menudo,A menudo,Muy a menudo,Casi nunca,Muy a menudo,A menudo,Casi nunca,De vez en cuando,Muy a menudo,Nunca,2,1,2,1,1,1,0,1,0,1,1,2,0,0,0,0,13
gq3bavn9lt,A menudo,A menudo,Muy a menudo,A menudo,A menudo,A menudo,A menudo,De vez en cuando,A menudo,A menudo,De vez en cuando,Muy a menudo,Casi nunca,A menudo,3,3,4,1,1,1,1,2,1,1,2,4,3,3,0,0,30
gstpq0j9fp,De vez en cuando,Casi nunca,A menudo,A menudo,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,Casi nunca,A menudo,De vez en cuando,2,1,3,1,2,1,2,2,1,2,2,1,1,2,0,0,23
gwzsrez709,De vez en cuando,Casi nunca,Muy a menudo,A menudo,A menudo,A menudo,A menudo,Casi nunca,De vez en cuando,De vez en cuando,Casi nunca,Muy a menudo,Casi nunca,Casi nunca,2,1,4,1,1,1,1,1,2,2,1,4,3,1,0,0,25
h356uxob91,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,A menudo,A menudo,A menudo,Casi nunca,3,2,2,2,1,2,2,2,1,2,3,3,1,1,0,0,27
h3nddtuq7n,De vez en cuando,Casi nunca,De vez en cuando,Muy a menudo,Muy a menudo,Muy a menudo,A menudo,A menudo,A menudo,De vez en cuando,Casi nunca,De vez en cuando,A menudo,Casi nunca,2,1,2,0,0,0,1,3,1,2,1,2,1,1,0,0,17
h5t9ttlzsb,De vez en cuando,Casi nunca,Casi nunca,A menudo,A menudo,A menudo,A menudo,Casi nunca,A menudo,A menudo,De vez en cuando,De vez en cuando,A menudo,Casi nunca,2,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,17
h66jzl1e80,De vez en cuando,A menudo,A menudo,Muy a menudo,Muy a menudo,A menudo,De vez en cuando,De vez en cuando,Muy a menudo,Casi nunca,Casi nunca,Muy a menudo,A menudo,De vez en cuando,2,3,3,0,0,1,2,2,0,3,1,4,1,2,0,0,24
h6r71xnpgv,A menudo,Nunca,Muy a menudo,A menudo,De vez en cuando,A menudo,A menudo,De vez en cuando,Casi nunca,A menudo,De vez en cuando,A menudo,De vez en cuando,Casi nunca,3,0,4,1,2,1,1,2,3,1,2,3,2,1,0,0,26
hbzgwsfe8h,A menudo,De vez en cuando,A menudo,A menudo,A menudo,A menudo,A menudo,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,3,2,3,1,1,1,1,2,1,2,2,2,2,2,0,0,25
hcc6rl7pfp,Casi nunca,Nunca,De vez en cuando,A menudo,Muy a menudo,Muy a menudo,Muy a menudo,De vez en cuando,Muy a menudo,Casi nunca,Nunca,A menudo,A menudo,Casi nunca,1,0,2,1,0,0,0,2,0,3,0,3,1,1,0,0,14
hgur8r57qs,Nunca,Nunca,De vez en cuando,Muy a menudo,Muy a menudo,Muy a menudo,Muy a menudo,Casi nunca,Muy a menudo,A menudo,De vez en cuando,De vez en cuando,A menudo,Nunca,0,0,2,0,0,0,0,1,0,1,2,2,1,0,0,0,9
hht5uln9mu,Muy a menudo,A menudo,Muy a menudo,Casi nunca,De vez en cuando,A menudo,A menudo,Muy a menudo,De vez en cuando,Casi nunca,A menudo,A menudo,Muy a menudo,De vez en cuando,4,3,4,3,2,1,1,4,2,3,3,3,0,2,0,0,35
hmorz3fnd5,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,Muy a menudo,De vez en cuando,De vez en cuando,A menudo,Casi nunca,De vez en cuando,Casi nunca,2,2,3,2,2,2,1,4,2,2,3,1,2,1,0,0,29
hqdkmvcz8x,Casi nunca,Nunca,De vez en cuando,Muy a menudo,Muy a menudo,Muy a menudo,Muy a menudo,Casi nunca,A menudo,A menudo,Nunca,De vez en cuando,Muy a menudo,Nunca,1,0,2,0,0,0,0,1,1,1,0,2,0,0,0,0,8
hvgj834ofc,De vez en cuando,Nunca,Casi nunca,Muy a menudo,A menudo,A menudo,A menudo,Casi nunca,Muy a menudo,De vez en cuando,Casi nunca,De vez en cuando,De vez en cuando,Casi nunca,2,0,1,0,1,1,1,1,0,2,1,2,2,1,0,0,15
hypyj0h9ky,De vez en cuando,Casi nunca,De vez en cuando,A menudo,A menudo,A menudo,Muy a menudo,De vez en cuando,A menudo,Casi nunca,Casi nunca,De vez en cuando,A menudo,Casi nunca,2,1,2,1,1,1,0,2,1,3,1,2,1,1,0,0,19
j1pslvrorj,A menudo,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,Muy a menudo,De vez en cuando,A menudo,3,2,3,2,2,2,2,2,2,2,3,4,2,3,0,0,34
j4jc1mpps7,De vez en cuando,A menudo,Muy a menudo,De vez en cuando,Casi nunca,Casi nunca,De vez en cuando,A menudo,De vez en cuando,Casi nunca,Casi nunca,A menudo,De vez en cuando,De vez en cuando,2,3,4,2,3,3,2,3,2,3,1,3,2,2,0,0,35
j5391kkbac,A menudo,De vez en cuando,A menudo,A menudo,De vez en cuando,A menudo,A menudo,De vez en cuando,A menudo,De vez en cuando,Casi nunca,Muy a menudo,De vez en cuando,De vez en cuando,3,2,3,1,2,1,1,2,1,2,1,4,2,2,0,0,27
ja6s8ek1ss,A menudo,A menudo,Muy a menudo,De vez en cuando,De vez en cuando,Casi nunca,De vez en cuando,De vez en cuando,Casi nunca,Nunca,A menudo,Muy a menudo,Casi nunca,A menudo,3,3,4,2,2,3,2,2,3,4,3,4,3,3,0,0,41
jbke8qkcps,De vez en cuando,Casi nunca,Casi nunca,Muy a menudo,Muy a menudo,Muy a menudo,Muy a menudo,Casi nunca,Muy a menudo,A menudo,De vez en cuando,A menudo,A menudo,Casi nunca,2,1,1,0,0,0,0,1,0,1,2,3,1,1,0,0,13
jbt2scrp04,De vez en cuando,Casi nunca,A menudo,A menudo,A menudo,A menudo,A menudo,Casi nunca,A menudo,Casi nunca,De vez en cuando,A menudo,De vez en cuando,Casi nunca,2,1,3,1,1,1,1,1,1,3,2,3,2,1,0,0,23
jceynjqt1y,A menudo,A menudo,Muy a menudo,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,Casi nunca,De vez en cuando,Nunca,Muy a menudo,Muy a menudo,De vez en cuando,De vez en cuando,3,3,4,1,2,2,2,1,2,4,4,4,2,2,0,0,36
jekpuvsstf,A menudo,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,Casi nunca,Casi nunca,Muy a menudo,De vez en cuando,A menudo,3,2,3,2,2,2,2,3,2,3,1,4,2,3,0,0,34
jjvc0lzsoa,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,A menudo,A menudo,De vez en cuando,De vez en cuando,A menudo,A menudo,De vez en cuando,3,2,2,2,2,1,2,3,1,2,2,3,1,2,0,0,28
jklmf61npr,De vez en cuando,Casi nunca,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,A menudo,De vez en cuando,2,1,3,2,2,2,1,2,2,2,3,2,1,2,0,0,27
jlbrb5z1bz,De vez en cuando,Nunca,A menudo,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,A menudo,Nunca,2,0,3,1,2,2,2,3,2,2,2,3,1,0,0,0,25
jlx8csp50h,De vez en cuando,Casi nunca,De vez en cuando,A menudo,A menudo,Muy a menudo,A menudo,Muy a menudo,A menudo,A menudo,De vez en cuando,Muy a menudo,De vez en cuando,De vez en cuando,2,1,2,1,1,0,1,4,1,1,2,4,2,2,0,0,24
jq4uuryace,De vez en cuando,A menudo,A menudo,A menudo,Casi nunca,De vez en cuando,Casi nunca,Casi nunca,Casi nunca,Casi nunca,A menudo,Muy a menudo,De vez en cuando,A menudo,2,3,3,1,3,2,3,1,3,3,3,4,2,3,0,0,36
jqgx1pthva,Casi nunca,Casi nunca,De vez en cuando,Muy a menudo,A menudo,A menudo,A menudo,Casi nunca,A menudo,Muy a menudo,Casi nunca,De vez en cuando,De vez en cuando,Nunca,1,1,2,0,1,1,1,1,1,0,1,2,2,0,0,0,14
jsohwct8pd,Casi nunca,Casi nunca,Casi nunca,A menudo,A menudo,Muy a menudo,Muy a menudo,Casi nunca,A menudo,De vez en cuando,Casi nunca,Casi nunca,A menudo,Nunca,1,1,1,1,1,0,0,1,1,2,1,1,1,0,0,0,12
jujo2j7qdq,De vez en cuando,De vez en cuando,Muy a menudo,De vez en cuando,De vez en cuando,De vez en cuando,Casi nunca,A menudo,De vez en cuando,Nunca,De vez en cuando,A menudo,Casi nunca,De vez en cuando,2,2,4,2,2,2,3,3,2,4,2,3,3,2,0,0,36
jvbwzn1ws5,De vez en cuando,De vez en cuando,A menudo,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,Casi nunca,A menudo,Muy a menudo,De vez en cuando,A menudo,2,2,3,1,2,2,2,2,1,3,3,4,2,3,0,0,32
jvjgudxhbt,De vez en cuando,De vez en cuando,Muy a menudo,Muy a menudo,Muy a menudo,Muy a menudo,Muy a menudo,Casi nunca,A menudo,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,Casi nunca,2,2,4,0,0,0,0,1,1,2,2,3,2,1,0,0,20
jx11xr4gfe,Muy a menudo,Muy a menudo,A menudo,De vez en cuando,De vez en cuando,Casi nunca,De vez en cuando,A menudo,Casi nunca,Casi nunca,De vez en cuando,Casi nunca,Nunca,A menudo,4,4,3,2,2,3,2,3,3,3,2,1,4,3,0,0,39
jxns6xoyrr,De vez en cuando,A menudo,Muy a menudo,A menudo,A menudo,A menudo,De vez en cuando,Muy a menudo,A menudo,De vez en cuando,Muy a menudo,Muy a menudo,De vez en cuando,Casi nunca,2,3,4,1,1,1,2,4,1,2,4,4,2,1,0,0,32
jz5v45mpgx,Casi nunca,Casi nunca,De vez en cuando,De vez en cuando,Casi nunca,Casi nunca,Casi nunca,A menudo,Casi nunca,Nunca,De vez en cuando,Casi nunca,Casi nunca,De vez en cuando,1,1,2,2,3,3,3,3,3,4,2,1,3,2,0,0,33
jzkwaukee4,Casi nunca,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,Casi nunca,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,A menudo,Casi nunca,1,2,2,2,2,1,2,1,2,2,2,3,1,1,0,0,24
k1ujjudcll,Casi nunca,Nunca,Casi nunca,Muy a menudo,A menudo,A menudo,A menudo,Casi nunca,Muy a menudo,A menudo,Casi nunca,De vez en cuando,A menudo,Nunca,1,0,1,0,1,1,1,1,0,1,1,2,1,0,0,0,11
k698f4t70e,Casi nunca,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,Casi nunca,De vez en cuando,Casi nunca,De vez en cuando,Casi nunca,De vez en cuando,A menudo,A menudo,Casi nunca,1,2,2,1,2,3,2,1,2,3,2,3,1,1,0,0,26
k6un21dbwh,Casi nunca,Casi nunca,A menudo,A menudo,A menudo,A menudo,A menudo,Casi nunca,Casi nunca,A menudo,Casi nunca,A menudo,Casi nunca,Nunca,1,1,3,1,1,1,1,1,3,1,1,3,3,0,0,0,21
kanldppa7d,A menudo,De vez en cuando,A menudo,A menudo,A menudo,A menudo,A menudo,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,A menudo,A menudo,De vez en cuando,3,2,3,1,1,1,1,2,1,2,2,3,1,2,0,0,25
kcsh0wslhh,De vez en cuando,Casi nunca,A menudo,A menudo,A menudo,De vez en cuando,Casi nunca,De vez en cuando,A menudo,De vez en cuando,A menudo,A menudo,Casi nunca,Casi nunca,2,1,3,1,1,2,3,2,1,2,3,3,3,1,0,0,28
ke3vsomxvx,De vez en cuando,Nunca,Muy a menudo,De vez en cuando,A menudo,A menudo,A menudo,Muy a menudo,De vez en cuando,Casi nunca,De vez en cuando,Muy a menudo,De vez en cuando,A menudo,2,0,4,2,1,1,1,4,2,3,2,4,2,3,0,0,31
kf83tsolhg,Nunca,De vez en cuando,Casi nunca,A menudo,Muy a menudo,Muy a menudo,A menudo,De vez en cuando,A menudo,A menudo,Casi nunca,Muy a menudo,De vez en cuando,Nunca,0,2,1,1,0,0,1,2,1,1,1,4,2,0,0,0,16
kgdmbfxrj3,Casi nunca,Casi nunca,Casi nunca,Muy a menudo,De vez en cuando,Muy a menudo,A menudo,Casi nunca,A menudo,Nunca,Casi nunca,A menudo,A menudo,Nunca,1,1,1,0,2,0,1,1,1,4,1,3,1,0,0,0,17
khfjob7g3e,Muy a menudo,De vez en cuando,Muy a menudo,A menudo,A menudo,A menudo,De vez en cuando,Muy a menudo,A menudo,De vez en cuando,A menudo,Muy a menudo,Casi nunca,A menudo,4,2,4,1,1,1,2,4,1,2,3,4,3,3,0,0,35
klsoqn6jt1,A menudo,Casi nunca,Muy a menudo,A menudo,A menudo,A menudo,A menudo,De vez en cuando,A menudo,De vez en cuando,A menudo,Muy a menudo,A menudo,Muy a menudo,3,1,4,1,1,1,1,2,1,2,3,4,1,4,0,0,29
knpc9b6wop,De vez en cuando,De vez en cuando,Muy a menudo,Muy a menudo,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,Nunca,Casi nunca,De vez en cuando,Muy a menudo,Casi nunca,2,2,4,0,1,2,2,2,1,4,1,2,0,1,0,0,24
kp3vewmrcd,A menudo,De vez en cuando,De vez en cuando,A menudo,Muy a menudo,A menudo,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,Casi nunca,De vez en cuando,De vez en cuando,Nunca,3,2,2,1,0,1,1,2,2,2,1,2,2,0,0,0,21
kpxwk6062v,A menudo,De vez en cuando,Muy a menudo,A menudo,A menudo,A menudo,A menudo,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,Muy a menudo,De vez en cuando,Casi nunca,3,2,4,1,1,1,1,2,1,2,2,4,2,1,0,0,27
ku3zt5hk4c,Casi nunca,Casi nunca,De vez en cuando,A menudo,A menudo,De vez en cuando,A menudo,Casi nunca,A menudo,A menudo,Casi nunca,Muy a menudo,Casi nunca,Casi nunca,1,1,2,1,1,2,1,1,1,1,1,4,3,1,0,0,21
kvatpcvwxf,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,De vez en cuando,Casi nunca,A menudo,De vez en cuando,Casi nunca,De vez en cuando,2,2,3,2,2,2,2,3,2,3,3,2,3,2,0,0,33
kxnnph07g9,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,A menudo,A menudo,A menudo,De vez en cuando,A menudo,Casi nunca,De vez en cuando,A menudo,Muy a menudo,Casi nunca,2,2,2,1,1,1,1,2,1,3,2,3,0,1,0,0,22
kzl1y67ba2,Casi nunca,De vez en cuando,De vez en cuando,A menudo,Casi nunca,De vez en cuando,Muy a menudo,A menudo,De vez en cuando,Casi nunca,Casi nunca,Muy a menudo,Casi nunca,De vez en cuando,1,2,2,1,3,2,0,3,2,3,1,4,3,2,0,0,29
kznlgmq81a,A menudo,Muy a menudo,Muy a menudo,Casi nunca,De vez en cuando,De vez en cuando,De vez en cuando,Muy a menudo,Casi nunca,Nunca,Muy a menudo,Muy a menudo,De vez en cuando,Muy a menudo,3,4,4,3,2,2,2,4,3,4,4,4,2,4,0,0,45
l2mfqvnn1o,De vez en cuando,De vez en cuando,Muy a menudo,A menudo,A menudo,De vez en cuando,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,Muy a menudo,A menudo,De vez en cuando,2,2,4,1,1,2,1,2,2,2,2,4,1,2,0,0,28
l2n6ydaprt,A menudo,De vez en cuando,A menudo,A menudo,De vez en cuando,A menudo,A menudo,A menudo,A menudo,A menudo,Casi nunca,De vez en cuando,Casi nunca,A menudo,3,2,3,1,2,1,1,3,1,1,1,2,3,3,0,0,27
l34jj0fb4b,Casi nunca,De vez en cuando,De vez en cuando,De vez en cuando,A menudo,A menudo,De vez en cuando,De vez en cuando,De vez en cuando,De vez en cuando,Casi nunca,A menudo,Casi nunca,De vez en cuando,1,2,2,2,1,1,2,2,2,2,1,3,3,2,0,0,26
l3g9mea31c,De vez en cuando,De vez en cuando,Muy a menudo,A menudo,Muy a menudo,De vez en cuando,De vez en cuando,A menudo,A menudo,Nunca,Casi nunca,De vez en cuando,Casi nunca,Nunca,2,2,4,1,0,2,2,3,1,4,1,2,3,0,0,0,27
